,match_id,game_mode,queue_id,platform_id,game_duration_in_ms,game_duration_in_min,win,surrender,total_blue_kills,total_red_kills,total_blue_assists,total_red_assists,total_blue_gold_earned,total_red_gold_earned,total_blue_minions_killed,total_red_minions_killed,total_blue_turret_kills,total_red_turret_kills,total_blue_dragon_kills,total_red_dragon_kills,total_blue_damage_dealt_to_champions,total_red_damage_dealt_to_champions,total_blue_baron_kills,total_red_baron_kills,avg_blue_champ_level,avg_red_champ_level,total_blue_inhibitor_kills,total_red_inhibitor_kills,total_blue_items_purchased,total_red_items_purchased
5595,EUN1_3593942644,CLASSIC,420,EUN1,1581,26.35,red,False,20,39,28,36,50664,58666,527,597,3,8,0,4,81860,86201,0,1,12.8,14.4,0,1,106,98
5596,EUN1_3579478348,CLASSIC,420,EUN1,1329,22.15,blue,True,27,14,23,13,45802,37860,504,502,4,1,2,0,52414,57060,1,0,12.6,11.2,0,0,92,80
5597,EUN1_3556694446,CLASSIC,420,EUN1,1036,17.27,red,True,6,19,6,22,28200,34772,429,467,0,1,1,1,27266,45034,0,0,9.8,10.8,0,0,73,65
5598,EUN1_3568247826,CLASSIC,420,EUN1,1780,29.67,blue,False,36,24,51,33,65920,53691,670,675,11,3,3,1,130955,111937,2,0,15.6,14.0,1,0,107,123
5599,EUN1_3583285976,CLASSIC,420,EUN1,1709,28.48,red,True,30,25,54,34,53365,55072,629,683,2,4,0,3,98065,111391,0,0,14.0,14.2,0,0,111,103
5600,EUN1_3595552687,CLASSIC,420,EUN1,2186,36.43,red,False,44,55,85,86,72220,83763,664,722,6,7,4,1,155449,176382,0,3,15.8,17.4,0,1,119,120
5601,EUN1_3549060159,CLASSIC,420,EUN1,1751,29.18,blue,False,37,26,47,45,65659,54853,705,636,11,1,3,1,105972,107935,1,0,15.6,14.2,4,0,105,117
5602,EUN1_3591987790,CLASSIC,420,EUN1,1356,22.6,red,False,16,35,14,48,41344,52603,500,526,1,7,1,2,53672,94637,0,1,11.4,13.6,0,1,84,103
5603,EUN1_3593960732,CLASSIC,420,EUN1,1641,27.35,blue,False,31,26,45,37,60169,51646,656,636,9,2,2,2,96517,83049,1,0,14.6,13.4,1,0,102,110
5604,EUN1_3562933425,CLASSIC,420,EUN1,1582,26.37,red,True,11,27,18,25,45927,54925,614,647,2,9,1,3,63779,70105,0,1,13.4,14.4,0,1,87,94
5605,EUN1_3582817025,CLASSIC,420,EUN1,1660,27.67,red,False,16,32,28,67,46333,59149,580,610,1,10,0,4,86465,102642,0,1,12.8,14.4,0,2,96,102
5606,EUN1_3589907356,CLASSIC,420,EUN1,2192,36.53,blue,True,30,22,52,32,74293,62101,833,779,10,1,3,3,148388,110729,2,0,17.0,16.4,2,0,113,113
5607,EUN1_3594476401,CLASSIC,420,EUN1,1404,23.4,blue,False,31,22,39,23,53969,43134,523,513,11,0,3,0,99308,71163,1,0,13.2,12.4,2,0,92,89
5608,EUN1_3558606674,CLASSIC,420,EUN1,1378,22.97,blue,False,30,12,36,19,51571,36549,577,469,9,0,3,0,78578,53535,1,0,13.6,11.4,2,0,98,74
5609,EUN1_3591638610,CLASSIC,420,EUN1,1478,24.63,blue,False,22,19,23,21,53993,42623,653,599,10,3,1,2,77826,65656,1,0,14.2,12.6,2,0,92,101
5610,EUN1_3588799272,CLASSIC,420,EUN1,1692,28.2,blue,False,32,26,56,30,58908,51560,621,612,9,4,3,1,102087,90116,1,0,14.8,14.0,1,0,95,93
5611,EUN1_3591407843,CLASSIC,420,EUN1,2167,36.12,blue,False,44,37,46,61,80115,68956,860,769,10,3,1,4,156459,138986,1,1,17.4,16.8,2,0,129,118
5612,EUN1_3549049510,CLASSIC,420,EUN1,483,8.05,blue,True,12,2,9,1,16537,11161,169,154,0,0,1,0,12324,10111,0,0,6.0,5.8,0,0,30,35
5613,EUN1_3590956668,CLASSIC,420,EUN1,1189,19.82,blue,False,28,9,21,6,43518,28872,468,403,9,0,1,1,54195,34046,0,0,11.6,10.4,2,0,77,74
5614,EUN1_3592450615,CLASSIC,420,EUN1,1466,24.43,red,False,17,28,18,41,39525,53918,460,525,1,9,1,2,52398,69921,0,1,11.6,13.6,0,1,92,76
5615,EUN1_3594341020,CLASSIC,420,EUN1,2108,35.13,red,False,47,44,70,72,70083,78302,652,678,6,9,3,3,151268,165140,0,3,16.0,17.0,0,1,125,136
5616,EUN1_3585659957,CLASSIC,420,EUN1,1720,28.67,red,False,16,32,23,51,49162,57857,654,644,5,7,0,4,86954,105989,0,1,12.6,14.8,0,1,115,101
5617,EUN1_3582068364,CLASSIC,420,EUN1,2165,36.08,blue,False,33,25,49,40,68728,70490,742,778,10,5,3,2,135039,156415,0,2,15.8,16.6,3,0,112,117
5618,EUN1_3564413180,CLASSIC,420,EUN1,1684,28.07,blue,False,36,26,52,41,63821,52842,658,651,10,1,3,1,101714,78666,1,0,15.2,14.0,2,0,111,109
5619,EUN1_3566587715,CLASSIC,420,EUN1,1383,23.05,blue,True,33,19,44,17,52123,39431,548,501,7,0,3,0,97713,67991,1,0,14.0,12.6,1,0,106,98
5620,EUN1_3558647342,CLASSIC,420,EUN1,2302,38.37,blue,False,54,41,84,80,78511,77796,693,729,7,6,4,1,192906,179089,1,1,17.6,17.6,2,1,135,145
5621,EUN1_3556736452,CLASSIC,420,EUN1,1721,28.68,red,False,30,44,46,69,56969,63613,587,595,6,8,2,2,115560,124191,0,1,13.8,15.0,0,1,119,108
5622,EUN1_3591368546,CLASSIC,420,EUN1,2540,42.33,blue,False,64,44,97,67,96414,86905,906,921,11,7,4,2,217492,191427,3,0,18.0,17.4,2,1,158,161
5623,EUN1_3558148920,CLASSIC,420,EUN1,1497,24.95,red,True,10,30,7,39,41990,57539,626,670,3,7,0,3,49294,84083,0,1,12.6,14.8,0,0,87,85
5624,EUN1_3566502147,CLASSIC,420,EUN1,2291,38.18,blue,False,35,33,57,49,77474,77560,802,892,8,7,0,5,149479,158997,2,1,17.4,17.0,1,1,124,125
5625,EUN1_3574504742,CLASSIC,420,EUN1,1948,32.47,red,False,29,41,55,73,60289,70614,637,710,6,9,0,5,111553,153366,0,1,14.6,16.6,1,1,120,107
5626,EUN1_3592025367,CLASSIC,420,EUN1,2142,35.7,red,False,36,39,73,77,67736,72361,705,734,3,9,2,3,180577,158725,1,1,16.4,16.6,0,2,131,112
5627,EUN1_3590723046,CLASSIC,420,EUN1,963,16.05,blue,True,21,12,27,8,34351,28223,411,343,2,1,1,0,42923,35330,0,0,10.0,9.4,0,0,75,80
5628,EUN1_3595830057,CLASSIC,420,EUN1,1571,26.18,blue,False,37,20,46,18,60041,50013,628,599,9,4,3,1,102098,82482,1,0,14.6,13.2,2,0,93,97
5629,EUN1_3595926013,CLASSIC,420,EUN1,2115,35.25,blue,False,28,33,49,61,70345,70507,831,781,10,8,2,4,139596,137457,1,0,16.4,16.2,3,1,125,127
5630,EUN1_3584002528,CLASSIC,420,EUN1,1736,28.93,red,False,30,32,35,41,53398,62119,593,641,3,8,2,2,89066,93575,0,1,14.0,15.4,0,1,111,124
5631,EUN1_3583736761,CLASSIC,420,EUN1,1968,32.8,blue,False,34,29,64,50,66498,65171,757,754,10,9,3,2,129569,94489,0,1,15.8,15.8,1,1,115,90
5632,EUN1_3577410138,CLASSIC,420,EUN1,1894,31.57,blue,False,35,32,47,54,72683,66635,828,797,9,6,2,3,143449,115955,1,1,17.0,16.0,1,0,109,115
5633,EUN1_3588080408,CLASSIC,420,EUN1,1958,32.63,blue,True,49,28,60,42,76774,62996,759,782,10,3,1,3,166864,124927,2,0,17.2,15.8,1,0,117,130
5634,EUN1_3589415588,CLASSIC,420,EUN1,1706,28.43,red,False,21,39,24,55,52700,63690,682,701,2,11,1,3,76737,111998,0,1,14.0,15.2,0,3,115,110
5635,EUN1_3562455949,CLASSIC,420,EUN1,1681,28.02,blue,False,42,24,55,25,63623,54975,625,659,9,4,4,0,103350,87802,1,0,15.4,13.8,1,0,105,103
5636,EUN1_3544766196,CLASSIC,420,EUN1,914,15.23,red,True,8,31,6,19,24122,36683,315,382,0,3,0,0,29378,51779,0,0,8.4,10.4,0,0,59,71
5637,EUN1_3596029887,CLASSIC,420,EUN1,1479,24.65,blue,False,33,17,33,11,55784,42419,620,569,9,2,3,1,80743,64621,1,0,14.6,12.6,2,0,88,84
5638,EUN1_3592303381,CLASSIC,420,EUN1,1997,33.28,red,False,27,49,30,82,63465,75446,789,706,2,11,1,4,141285,160684,0,2,15.8,17.4,0,4,114,108
5639,EUN1_3540695068,CLASSIC,420,EUN1,2002,33.37,red,False,37,53,51,69,71826,76525,760,739,3,8,1,4,119950,140759,1,1,16.0,17.0,0,1,122,137
5640,EUN1_3555379043,CLASSIC,420,EUN1,1433,23.88,blue,False,38,23,58,30,56984,44421,505,442,11,1,3,0,85244,66047,1,0,13.6,12.4,3,0,104,99
5641,EUN1_3574742723,CLASSIC,420,EUN1,1315,21.92,red,True,10,30,12,35,36166,47349,530,531,1,5,0,3,45745,65906,0,0,11.0,13.0,0,0,88,89
5642,EUN1_3580561699,CLASSIC,420,EUN1,1519,25.32,red,True,15,34,20,38,44504,57323,585,612,1,8,0,4,58610,84858,0,1,12.8,14.0,0,2,100,98
5643,EUN1_3565996791,CLASSIC,420,EUN1,2086,34.77,red,False,27,51,50,70,62273,77982,734,700,1,9,0,5,143944,166295,0,1,16.0,17.2,0,1,116,112
5644,EUN1_3592173885,CLASSIC,420,EUN1,2123,35.38,red,False,49,51,83,77,75924,80210,697,732,6,10,3,2,194280,188634,0,2,16.4,17.0,0,2,128,131
5645,EUN1_3595212903,CLASSIC,420,EUN1,1706,28.43,blue,True,33,28,51,38,65213,55851,701,652,9,4,2,2,99895,82142,1,0,15.2,14.2,1,0,106,108
5646,EUN1_3559718311,CLASSIC,420,EUN1,1724,28.73,red,False,25,35,26,57,57655,60519,671,561,6,7,3,1,100555,107759,0,1,14.2,15.0,0,1,111,109
5647,EUN1_3593019700,CLASSIC,420,EUN1,921,15.35,blue,True,15,3,16,3,30970,21294,392,299,2,0,1,0,31714,28761,0,0,9.6,8.6,0,0,64,65
5648,EUN1_3561952728,CLASSIC,420,EUN1,1268,21.13,red,False,9,25,6,28,34154,47578,452,597,0,11,0,3,33260,68918,0,0,11.2,12.6,0,3,65,73
5649,EUN1_3595534553,CLASSIC,420,EUN1,1368,22.8,red,True,18,37,24,40,42006,52037,484,515,2,5,1,2,78658,85946,0,0,11.8,13.0,0,0,90,88
5650,EUN1_3528133230,CLASSIC,420,EUN1,1499,24.98,red,False,18,33,31,57,42629,54714,482,537,1,10,2,1,62989,85320,0,1,12.0,13.6,0,1,102,99
5651,EUN1_3572199230,CLASSIC,420,EUN1,2113,35.22,blue,False,41,42,52,74,76142,68673,795,699,8,7,3,2,140387,146470,2,0,17.0,16.4,1,1,119,128
5652,EUN1_3562554827,CLASSIC,420,EUN1,1869,31.15,blue,False,35,26,46,45,68752,56455,751,664,11,3,4,1,127980,116338,1,0,16.0,14.8,3,0,113,109
5653,EUN1_3560411067,CLASSIC,420,EUN1,1657,27.62,blue,False,41,28,63,29,65291,52375,692,580,9,1,2,1,114705,88168,1,0,15.8,14.0,2,0,109,97
5654,EUN1_3562069602,CLASSIC,420,EUN1,1485,24.75,blue,True,31,14,43,20,54149,46044,626,615,6,2,3,0,82774,64945,0,0,14.2,13.0,1,0,78,89
5655,EUN1_3580537966,CLASSIC,420,EUN1,1382,23.03,blue,False,35,8,34,11,53618,34112,608,440,10,0,2,0,86290,51966,0,0,13.6,11.8,2,0,80,78
5656,EUN1_3579833592,CLASSIC,420,EUN1,1818,30.3,blue,False,43,25,67,32,66865,56306,577,679,8,3,4,0,105244,106466,2,0,15.8,14.0,1,0,115,117
5657,EUN1_3565105339,CLASSIC,420,EUN1,244,4.07,blue,True,1,0,0,0,6620,4985,67,45,0,0,0,0,4533,1759,0,0,3.6,3.0,0,0,15,13
5658,EUN1_3580418391,CLASSIC,420,EUN1,1648,27.47,red,False,24,37,33,39,55777,60238,662,700,3,6,1,3,72691,88581,1,0,14.4,15.0,0,1,97,111
5659,EUN1_3577536236,CLASSIC,420,EUN1,1536,25.6,blue,False,14,7,23,9,46604,39291,576,595,10,2,3,0,66187,45095,1,0,13.0,12.0,2,0,83,83
5660,EUN1_3592003652,CLASSIC,420,EUN1,1319,21.98,red,True,14,22,13,31,39854,44593,501,585,2,4,1,1,63509,71143,0,0,11.4,12.6,0,0,78,93
5661,EUN1_3545358900,CLASSIC,420,EUN1,1198,19.97,blue,True,19,7,15,10,38821,31099,496,421,4,1,0,2,49353,44412,0,0,11.8,10.6,0,0,73,83
5662,EUN1_3540579727,CLASSIC,420,EUN1,1743,29.05,blue,False,35,26,56,30,61668,57837,650,698,9,4,3,1,111847,97268,0,1,15.2,15.2,1,0,104,112
5663,EUN1_3579961571,CLASSIC,420,EUN1,1764,29.4,red,False,30,52,33,56,60849,67542,640,584,5,9,2,3,99592,112844,0,1,14.6,15.6,0,1,110,119
5664,EUN1_3593284260,CLASSIC,420,EUN1,1412,23.53,blue,True,30,16,34,17,52140,39288,509,460,7,1,1,2,70074,57017,1,0,12.4,10.8,0,0,104,82
5665,EUN1_3547627796,CLASSIC,420,EUN1,1376,22.93,red,False,16,27,27,50,44374,53607,565,598,4,10,1,2,53917,72593,0,1,12.2,14.0,0,1,92,86
5666,EUN1_3579201521,CLASSIC,420,EUN1,2065,34.42,blue,False,70,42,107,54,82159,66237,609,630,10,4,3,1,180397,166834,1,0,17.0,15.2,2,0,138,135
5667,EUN1_3592999629,CLASSIC,420,EUN1,116,1.93,red,False,0,0,0,0,2720,2791,3,7,0,0,0,0,129,516,0,0,1.2,1.2,0,0,12,13
5668,EUN1_3530033632,CLASSIC,420,EUN1,1740,29.0,blue,False,36,21,37,33,63126,54001,645,631,9,3,3,1,86295,68638,1,0,15.2,14.2,1,0,104,107
5669,EUN1_3595959619,CLASSIC,420,EUN1,1526,25.43,blue,False,34,19,57,39,55532,43809,508,506,9,0,3,1,98636,72694,1,0,13.8,12.8,3,0,94,104
5670,EUN1_3569159436,CLASSIC,420,EUN1,1751,29.18,red,False,20,40,34,46,54296,68439,729,707,3,9,1,2,95256,111914,0,1,14.2,16.0,0,1,107,118
5671,EUN1_3586394850,CLASSIC,420,EUN1,1717,28.62,red,False,30,41,44,68,56909,63853,609,594,3,8,2,2,95629,135530,0,1,14.4,15.2,0,3,114,108
5672,EUN1_3570767631,CLASSIC,420,EUN1,1747,29.12,blue,True,41,25,54,27,64211,57230,659,684,6,3,1,3,121807,95621,1,0,15.4,14.6,1,0,117,114
5673,EUN1_3592437079,CLASSIC,420,EUN1,1597,26.62,red,False,17,31,22,39,44310,59287,571,677,1,9,0,3,69747,90885,0,1,12.6,14.4,0,1,94,88
5674,EUN1_3588769855,CLASSIC,420,EUN1,1495,24.92,red,True,20,30,30,37,42984,52325,471,515,1,5,0,3,78238,85468,0,1,12.2,13.8,0,1,98,112
5675,EUN1_3595039699,CLASSIC,420,EUN1,1476,24.6,blue,True,31,29,41,26,49797,49054,534,481,4,2,1,1,91365,71424,0,1,13.6,13.4,0,0,106,98
5676,EUN1_3542424865,CLASSIC,420,EUN1,1846,30.77,red,False,19,51,35,111,56693,72700,702,692,2,11,1,3,94745,147094,1,0,15.0,16.0,0,3,110,144
5677,EUN1_3579271908,CLASSIC,420,EUN1,1606,26.77,red,False,28,39,52,66,53821,61514,637,591,2,8,0,3,81813,94402,0,1,13.6,14.8,0,1,97,107
5678,EUN1_3579297927,CLASSIC,420,EUN1,1508,25.13,red,False,11,30,23,42,37517,53991,502,579,0,8,0,4,38914,80096,0,0,11.8,13.6,0,1,81,95
5679,EUN1_3541046293,CLASSIC,420,EUN1,1128,18.8,red,True,10,28,15,27,27761,42097,327,440,0,5,0,2,35775,62975,0,0,9.6,10.8,0,1,73,72
5680,EUN1_3558828324,CLASSIC,420,EUN1,1756,29.27,red,False,29,46,42,38,56045,69694,609,636,3,10,1,4,107773,118313,0,2,14.4,16.0,0,2,108,112
5681,EUN1_3589427690,CLASSIC,420,EUN1,1896,31.6,red,False,27,42,32,48,61512,72540,757,773,5,11,3,2,112751,170610,0,2,15.4,16.8,0,2,109,105
5682,EUN1_3563079203,CLASSIC,420,EUN1,1416,23.6,red,False,14,30,16,45,41181,51977,522,575,1,7,0,2,53995,74541,0,1,12.2,13.8,0,1,100,91
5683,EUN1_3563855234,CLASSIC,420,EUN1,2161,36.02,red,False,43,60,53,55,70061,84427,779,649,2,11,1,4,138381,156914,0,2,16.4,17.6,0,3,119,117
5684,EUN1_3595722363,CLASSIC,420,EUN1,1474,24.57,blue,False,25,4,36,6,53379,40837,692,599,9,4,3,0,76688,49591,1,0,14.4,11.8,2,0,90,98
5685,EUN1_3581501164,CLASSIC,420,EUN1,1692,28.2,red,False,31,38,39,55,58377,66189,698,653,2,11,0,4,72456,98644,0,2,15.0,15.4,0,3,122,116
5686,EUN1_3560910339,CLASSIC,420,EUN1,1691,28.18,blue,False,36,22,44,25,62571,52233,583,629,10,3,4,0,130441,88332,2,0,15.4,14.0,2,0,89,100
5687,EUN1_3593107319,CLASSIC,420,EUN1,1060,17.67,blue,True,35,13,39,15,43324,32192,399,363,5,1,1,1,62104,48236,0,0,11.4,10.0,0,0,87,73
5688,EUN1_3594706220,CLASSIC,420,EUN1,2020,33.67,red,False,25,24,50,42,59266,63987,713,703,5,8,3,2,109456,119431,0,2,15.2,15.8,0,2,130,117
5689,EUN1_3586234585,CLASSIC,420,EUN1,1815,30.25,red,False,28,34,29,45,56409,66069,734,739,3,7,3,2,88191,93080,0,2,15.0,16.2,0,1,111,115
5690,EUN1_3596071615,CLASSIC,420,EUN1,1704,28.4,blue,False,44,26,65,43,65325,55235,627,622,10,5,4,0,141108,90081,1,0,15.6,14.0,2,0,114,107
5691,EUN1_3560439810,CLASSIC,420,EUN1,1497,24.95,blue,False,44,31,51,38,60311,46358,634,487,11,0,2,1,121876,85664,0,0,14.4,13.2,2,0,115,104
5692,EUN1_3572116545,CLASSIC,420,EUN1,2157,35.95,red,True,43,57,58,66,73610,80769,731,737,3,8,3,2,150011,170094,0,1,16.8,17.6,0,1,136,130
5693,EUN1_3529459706,CLASSIC,420,EUN1,1933,32.22,blue,False,41,38,60,61,70778,66902,672,690,8,4,2,2,114150,103855,1,0,16.6,15.8,1,0,114,119
5694,EUN1_3533400788,CLASSIC,420,EUN1,1314,21.9,blue,True,25,15,45,22,48068,38511,525,484,6,0,1,2,59382,50615,0,0,12.4,11.2,1,0,82,72
5695,EUN1_3595517499,CLASSIC,420,EUN1,1846,30.77,blue,True,49,32,72,33,72978,58956,611,709,10,2,3,2,131197,119388,2,0,16.4,14.4,2,0,120,114
5696,EUN1_3593424050,CLASSIC,420,EUN1,1633,27.22,blue,False,39,25,38,30,60918,54841,593,609,9,4,2,1,112362,91798,1,0,14.8,14.2,2,0,101,105
5697,EUN1_3570902366,CLASSIC,420,EUN1,1170,19.5,red,True,6,18,8,27,29960,39395,448,507,0,5,0,2,27364,47642,0,0,10.2,11.2,0,0,85,68
5698,EUN1_3595726853,CLASSIC,420,EUN1,2020,33.67,red,False,12,27,20,49,55318,65739,801,744,3,7,0,5,71537,116187,0,2,14.6,16.4,0,2,111,111
5699,EUN1_3591775838,CLASSIC,420,EUN1,1869,31.15,red,False,25,39,17,57,58271,64532,753,651,4,9,1,4,93226,109733,0,1,14.4,16.2,0,2,112,101
5700,EUN1_3593395344,CLASSIC,420,EUN1,1403,23.38,blue,False,42,16,51,12,58676,41494,553,517,11,0,3,0,95535,50189,1,0,14.2,11.8,3,0,106,87
5701,EUN1_3585460109,CLASSIC,420,EUN1,1802,30.03,blue,False,38,34,72,64,64512,61975,653,626,8,3,1,3,116836,90331,1,0,15.2,14.8,1,0,109,107
5702,EUN1_3590960506,CLASSIC,420,EUN1,1680,28.0,red,False,22,43,36,57,51063,67033,642,634,2,10,1,2,90524,121060,0,1,13.8,15.8,0,2,100,112
5703,EUN1_3538816945,CLASSIC,420,EUN1,2665,44.42,red,True,49,49,57,57,93583,97530,950,1004,8,9,0,7,168181,168784,3,1,17.8,18.0,0,3,159,146
5704,EUN1_3574556099,CLASSIC,420,EUN1,915,15.25,red,True,8,20,4,26,25353,31034,373,369,0,1,0,1,24486,42212,0,0,9.2,9.8,0,0,60,75
5705,EUN1_3586463649,CLASSIC,420,EUN1,2465,41.08,blue,False,38,38,57,74,86288,80620,905,853,10,6,6,0,152988,188670,2,1,17.6,17.4,2,2,133,121
5706,EUN1_3580082899,CLASSIC,420,EUN1,1602,26.7,red,False,22,43,26,60,49093,61846,532,599,3,8,0,3,90337,121531,0,1,13.4,15.4,0,1,111,98
5707,EUN1_3551838494,CLASSIC,420,EUN1,1295,21.58,blue,False,33,8,41,8,50439,31758,520,413,10,0,2,1,70636,39855,1,0,12.8,10.2,2,0,81,81
5708,EUN1_3559507734,CLASSIC,420,EUN1,1356,22.6,blue,True,40,16,46,17,52319,39703,574,513,5,2,1,2,103645,64705,0,0,13.4,11.2,0,0,96,85
5709,EUN1_3592968402,CLASSIC,420,EUN1,1482,24.7,red,False,14,31,16,47,47166,55642,610,580,4,10,1,2,47269,76775,0,1,12.8,13.6,0,1,95,97
5710,EUN1_3593416108,CLASSIC,420,EUN1,1877,31.28,red,False,27,35,50,51,57024,68565,659,715,2,9,2,3,89452,106471,0,2,14.2,16.2,0,1,129,119
5711,EUN1_3592475445,CLASSIC,420,EUN1,1292,21.53,blue,True,26,11,29,11,45921,35691,524,518,5,0,3,0,58344,51449,0,0,12.6,11.4,0,0,96,89
5712,EUN1_3594490233,CLASSIC,420,EUN1,1784,29.73,blue,False,31,35,45,50,63791,57868,694,645,11,2,3,1,127117,117248,0,1,15.0,15.4,3,0,105,122
5713,EUN1_3594601379,CLASSIC,420,EUN1,1452,24.2,blue,False,26,12,44,21,54596,39086,611,540,10,0,2,1,73561,53233,1,0,13.4,12.2,2,0,91,92
5714,EUN1_3589320493,CLASSIC,420,EUN1,1629,27.15,red,True,25,48,32,68,49013,66269,573,658,1,9,1,2,86723,135416,0,1,13.4,15.6,0,3,102,114
5715,EUN1_3568900943,CLASSIC,420,EUN1,1771,29.52,red,False,31,53,37,51,59189,67704,658,619,3,9,1,4,115649,147169,0,1,14.8,16.2,0,3,110,112
5716,EUN1_3595636381,CLASSIC,420,EUN1,1938,32.3,red,False,32,48,28,87,64900,73559,718,745,5,7,2,2,122377,173620,0,1,15.2,16.8,0,2,120,114
5717,EUN1_3545476491,CLASSIC,420,EUN1,1827,30.45,red,False,34,27,65,33,58104,65332,657,656,1,10,3,1,118230,99476,0,2,15.2,15.6,0,3,103,128
5718,EUN1_3594423445,CLASSIC,420,EUN1,1832,30.53,blue,False,39,39,57,58,65972,66561,598,745,11,4,2,2,144006,113743,2,0,15.8,16.4,1,0,120,125
5719,EUN1_3532582918,CLASSIC,420,EUN1,2067,34.45,red,False,36,41,67,76,61594,70006,634,624,2,7,2,2,101980,139720,0,1,15.0,16.0,0,3,120,121
5720,EUN1_3590237308,CLASSIC,420,EUN1,1982,33.03,red,False,40,59,42,81,68398,79876,744,706,3,10,1,3,125713,181188,0,2,16.4,17.6,0,4,123,113
5721,EUN1_3574485547,CLASSIC,420,EUN1,1477,24.62,blue,False,34,19,56,26,56722,43031,582,460,9,1,2,1,95266,66168,1,0,14.0,12.6,2,0,100,104
5722,EUN1_3595698387,CLASSIC,420,EUN1,1697,28.28,red,False,34,34,63,58,56771,62115,627,603,3,9,1,2,107902,119044,0,1,14.6,14.8,0,1,113,116
5723,EUN1_3574149689,CLASSIC,420,EUN1,1955,32.58,blue,False,39,31,57,40,67787,62028,717,663,9,3,4,0,147207,101527,0,1,15.8,15.6,1,0,118,113
5724,EUN1_3590653711,CLASSIC,420,EUN1,1482,24.7,blue,True,22,18,37,31,50586,43756,572,549,8,4,2,2,71397,63303,0,0,13.6,12.0,2,0,98,84
5725,EUN1_3590965685,CLASSIC,420,EUN1,1784,29.73,blue,False,34,23,44,23,65353,52993,735,671,11,2,2,2,121917,109423,1,0,15.8,14.8,2,0,104,112
5726,EUN1_3590297811,CLASSIC,420,EUN1,2022,33.7,red,False,25,33,34,42,65764,71224,791,792,6,10,1,4,118471,153891,0,2,16.4,16.4,0,2,120,124
5727,EUN1_3589621282,CLASSIC,420,EUN1,1551,25.85,blue,False,42,29,72,47,56718,49112,525,520,6,1,2,1,107425,102562,0,0,13.6,12.6,1,0,99,104
5728,EUN1_3561591686,CLASSIC,420,EUN1,1748,29.13,red,False,16,31,36,57,50751,62672,662,642,1,8,1,3,98561,89599,0,2,14.0,15.6,0,1,109,113
5729,EUN1_3412409828,CLASSIC,420,EUN1,1756,29.27,blue,False,37,28,62,30,61055,58203,629,631,7,5,4,0,107857,96948,1,0,15.2,14.2,1,0,114,102
5730,EUN1_3589880085,CLASSIC,420,EUN1,1557,25.95,blue,False,31,17,51,18,58625,43677,605,586,9,0,2,1,96473,62369,1,0,14.6,12.4,1,0,82,93
5731,EUN1_3581447146,CLASSIC,420,EUN1,2128,35.47,red,False,24,38,39,41,64132,75185,829,885,3,8,2,3,127399,143733,0,1,15.4,16.6,0,1,130,127
5732,EUN1_3594025547,CLASSIC,420,EUN1,2606,43.43,red,False,47,60,49,65,87454,97414,1011,914,4,8,2,4,203266,211012,0,3,17.6,17.8,0,2,135,153
5733,EUN1_3546856096,CLASSIC,420,EUN1,954,15.9,blue,True,28,11,27,7,39262,27251,425,372,4,0,0,1,44762,33064,0,0,11.0,9.0,0,0,83,76
5734,EUN1_3577092562,CLASSIC,420,EUN1,1331,22.18,blue,False,40,18,38,22,53869,38156,539,415,10,1,2,1,81055,58860,0,0,12.8,11.6,1,0,86,82
5735,EUN1_3589292198,CLASSIC,420,EUN1,2114,35.23,red,False,39,42,43,48,76288,78481,742,811,9,8,1,4,163922,144878,0,2,16.4,17.4,2,1,115,128
5736,EUN1_3579613046,CLASSIC,420,EUN1,1439,23.98,blue,False,31,23,65,27,51517,43672,525,457,6,2,2,1,82382,90980,1,0,13.8,12.4,1,0,93,85
5737,EUN1_3579191663,CLASSIC,420,EUN1,1346,22.43,red,False,18,37,15,51,40450,51550,474,485,1,6,1,2,62513,81901,0,0,11.6,12.4,0,1,90,99
5738,EUN1_3565406350,CLASSIC,420,EUN1,2107,35.12,red,False,33,44,32,56,66255,78456,731,755,4,9,2,4,99818,186687,0,2,16.2,17.2,0,2,112,116
5739,EUN1_3580107410,CLASSIC,420,EUN1,2137,35.62,blue,False,38,37,54,55,75748,69627,772,764,8,8,2,2,137214,162119,1,1,17.2,16.4,1,2,148,114
5740,EUN1_3593742480,CLASSIC,420,EUN1,1941,32.35,red,False,30,40,33,64,61398,71592,712,727,5,8,1,4,102521,157350,0,2,15.6,17.0,0,1,115,121
5741,EUN1_3595166423,CLASSIC,420,EUN1,1749,29.15,blue,False,36,30,70,34,64810,54107,682,564,7,3,2,2,116795,92247,2,0,16.0,14.0,1,0,118,117
5742,EUN1_3584028622,CLASSIC,420,EUN1,1984,33.07,red,False,18,20,28,38,52269,58876,655,751,3,6,2,3,84266,116664,0,1,14.0,15.6,0,1,108,112
5743,EUN1_3577957745,CLASSIC,420,EUN1,1809,30.15,red,False,18,39,24,58,55816,67867,702,636,2,10,1,4,85427,147446,0,2,14.4,15.6,0,3,116,109
5744,EUN1_3565037666,CLASSIC,420,EUN1,1654,27.57,blue,False,48,33,65,49,67668,58681,627,651,8,3,3,1,119282,114557,1,0,15.6,14.2,1,0,110,108
5745,EUN1_3561140180,CLASSIC,420,EUN1,1593,26.55,blue,False,33,18,31,35,59376,50377,657,594,10,3,3,1,90926,75209,1,0,15.2,13.6,2,0,91,106
